idx,sentence,emotion
8650,"no phoebe , don ' t look ! you don ' t want to see what ' s under there !",fear
8651,"ohh , the - the foster puppets !",non-neutral
8652,hey .,neutral
8653,hey ! how long until pete ' s fight ?,neutral
8654,"oh , about five minutes . right now they ' re interviewing his opponent . apparently he trains by going to iran and pulling the arms off thieves .",neutral
8655,hot dog ?,neutral
8656,"four , please . i ' m really nervous . thank you .",fear
8657,"so ross , how umm , how did it go with bonnie ?",neutral
8658,what ?,neutral
8659,oh !,surprise
8660,"i gotta tell you , i - i wasn ' t expecting to like her at all , i mean i actually wasn ' t expecting to like anyone right now , but she ' s really terrific .",joy
8661,"ohh , that ' s too bad !",sadness
8662,"no , i - i ' m saying i liked her .",non-neutral
8663,"yeah , y ' know what , there are other fish in the sea .",neutral
8664,"pheebs , i think she ' s great . okay ? we ' re going out again .",non-neutral
8665,"okay , i hear you ! are you capable of talking about any thing else ?",disgust
8666,hey ! which one ' s my turkey burger ?,neutral
8667,"ahh , the one next to my foot . sorry .",neutral
8668,"hey , the fight ' s starting !",joy
8669,"okay , we ' ll be right in . so ah , did your boss try to slap you again today ?",neutral
8670,nine times !,non-neutral
8671,"okay , i had to put on lotion !",neutral
8672,"but , it ' s gonna be okay , because as of tomorrow i ' m conducting an experiment , and if all goes as planned , my butt will be smack free .",neutral
8673,fight ' s over !,neutral
8674,"okay , okay , here she comes ! how do i look ? do i look like a guy who doesn ' t want to get married ?",neutral
8675,"yeah ! and also , a little like a french guy . i never noticed that before .",non-neutral
8676,hi guys !,non-neutral
8677,hey !,neutral
8678,hey !,neutral
8679,what are you up too ?,neutral
8680,"oh , just hanging out , talkin ' about uh , websites .",neutral
8681,"yeah , we saw this really interesting website about marriage and how totally unnecessary it is and how its just a way for the government to keep tabs on you .",neutral
8682,"yeah , big brother .",neutral
8683,well that ' s a little crazy . although i am y ' know glad to hear that you ' re branching out on what you look at on the internet .,neutral
8684,"yeah , well y ' know , it just got me thinking though , why would anybody ever want to get married huh ?",neutral
8685,why ! to celebrate your relationship ! to solidify your commitment ! to declare your love for one another to the world !,non-neutral
8686,eh,neutral
8687,okay well that ' s good to know .,sadness
8688,the mr . bowmont ' s here !,joy
8689,"oh that ' s great , my friend joey ' s in the movie business .",joy
8690,y ' know who i ran into from school ? howie .,neutral
8691,my friend ' s name is joey .,neutral
8692,apparently howie ' s editing now .,neutral
8693,"yeah , he - he - he calls me up and asks me if he can edit my new movie .",non-neutral
8694,can you believe that !,surprise
8695,y ' know i - i - i haven ' t spoken to him in like ten years and he asks me for a favor !,surprise
8696,"yeah , i ' ve always hated that howie .",disgust
8697,"no , no "" how you doing ? "" man , i mean not even a cup of coffee first !",disgust
8698,the nerve huh ?,disgust
8699,yeah !,disgust
8700,refill ?,neutral
8701,hey ! how you doing ?,non-neutral
8702,"good ! good , long time no see .",joy
8703,yeah .,neutral
8704,like your sweater .,neutral
8705,"oh hey , right back at ya .",neutral
8706,"oh , it ' s crazy about rachel huh ?",surprise
8707,"yeah . shewell , she ' s one crazy lady ?",surprise
8708,so whose is it ?,neutral
8709,"umm , i don ' t some italian guy . come on , read your own label . see you later .",neutral
8710,okay .,neutral
8711,he is so weird .,non-neutral
8712,you wanna fool around with joey ?,surprise
8713,yeah !,joy
8714,"you know , ever since i had that dream about him , and can ' t get it out of my head !",joy
8715,"and what ' s the big deal , people do it all the time !",surprise
8716,who ? who do you know that are friends that just fool around ?,surprise
8717,"ok , off the top of my head . don and janet .",neutral
8718,"who , who are they ?",neutral
8719,i know them from work .,neutral
8720,both of them ?,surprise
8721,"no , one of them .",neutral
8722,which one ?,neutral
8723,"i don ' t know , what were the names i just said ?",neutral
8724,"rachel , things can get incredibly complicated .",non-neutral
8725,"all right , all right , you ' re right",sadness
8726,what the hell are you cooking !,surprise
8727,oh my god ! how did you get back here !,surprise
8728,"fire alarm ? oh ! hi , officerfireman , can - can i help you ?",surprise
8729,we found your fire alarm in the trash chute .,non-neutral
8730,that ' s not mine .,non-neutral
8731,yes it is .,non-neutral
8732,how do you know ?,fear
8733,"the next time you want to dump a fire alarm in a trash chute , don ' t wrap it in a blanket that says , "" property of phoebe buffay not monica . """,disgust
8734,"okay do youokay , do you have a search warrant ? because the last time i checked this was still america !",anger
8735,"please reattach this , it ' s against the law to disconnect them .",non-neutral
8736,fine ! but please god ; tell me how to stop them from going off !,non-neutral
8737,there ' s a reset button under the plastic cover .,neutral
8738,there ' s a reset button !,surprise
8739,"ugh , thank you !",joy
8740,thank you !,joy
8741,there ' s a reset button !,surprise
8742,my god !,surprise
8743,why didn ' t i see that !,surprise
8744,"reset button , reset button , where is there a reset button ?",neutral
8745,oh here it is !,joy
8746,oh !,surprise
8747,"ohh , god !",joy
8748,"four letters : "" circle or hoop "" .",neutral
8749,"ring dammit , ring !",anger
8750,thanks .,neutral
8751,"hey , you know our phone ' s not working ?",surprise
8752,what !,surprise
8753,"i tried to call you from the coffee shop , and there was no answer .",neutral
8754,"i turned it off . mother of god , i turned it off !",anger
8755,just like you told her you did ! . just pointing out the irony .,neutral
8756,"hey , so listen , i went across the street and talked to the doorman - i got the peeper ' s name ! can i use the phone ?",non-neutral
8757,nnggh !,anger
8758,"can i use your phone ? yeah , the number for a sidney marks , please .",neutral
8759, heating device . ,neutral
8760,radiator .,neutral
8761,five letters .,neutral
8762,rdtor .,neutral
8763,"yeah , is sidney there ? oh , this is ? sidney ' s a woman .",surprise
8764,"well , you ' ll have to wait your turn .",neutral
8765,"well , how long do you think it ' ll be ?",neutral
8766,any minute now .,neutral
8767,"hey , this - heyy .",non-neutral
8768,hey .,neutral
8769,hey ! any good mail ?,neutral
8770,"yes , you got something from the screen actor ' s guild .",neutral
8771,"ooh , it ' s probably a residual check , hey can you open it for me , i ' m kinda .",neutral
8772, benefits lapsed . ,neutral
8773,hmm that ' s weird . i don ' t remember being in a move called benefits lapsed .,neutral
8774,"okay , it ' s not a check . they ' re saying your health insurance expired because , you didn ' t work enough last year .",neutral
8775,let me see that !,surprise
8776,all right .,neutral
8777,"oh , i can ' t believe this !",surprise
8778,this sucks !,anger
8779,"when i had insurance i could get hit by a bus or catch on fire , y ' know ?",non-neutral
8780,and it wouldn ' t matter .,non-neutral
8781,now i gotta be careful ?,non-neutral
8782,!,non-neutral
8783,"i ' m sorry man , there ' s never a good time to stop catching on fire .",non-neutral
8784,"all right well , i guess i gotta go get a job . i ' m gonna go see my agent .",non-neutral
8785,"okay , make sure you look both ways before you cross the street .",neutral
8786,look both ways before you cross the street .,non-neutral
8787,i can ' t believe phoebe ' s gonna have her babies !,surprise
8788,"i know , it ' s beautiful . amazing .",joy
8789,y ' know what else i can ' t believe ?,neutral
8790,"i had to kiss phoebe and rachel every time i left a room , i mean it ' s too bad they didn ' t see us having sex .",neutral
8791,do you know anything about women ?,neutral
8792,no .,neutral
8793,that ' s all right .,neutral
8794,okay .,neutral
8795,remember when we went to central park and rented boats . that was fun .,joy
8796,yeah . he could row like a viking .,joy
8797,hi .,neutral
8798,m .,neutral
8799,so how ' d it go ?,neutral
8800,"oh , y ' know .",neutral
8801,did he mention us ?,neutral
8802,he said he ' s really gonna miss you guys .,sadness
8803,"you had a rough day , huh . c ' mere .",sadness
8804,. love you .,joy
8805,are you ' re hands still wet ?,neutral
8806,"uh , moist , yeah .",non-neutral
8807,let ' s dry ' em again .,neutral
8808,oh my god ! oh my god !,non-neutral
8809,still crying ?,surprise
8810,like a,neutral
8811,"y ' know , i only know of two surefire ways to shut a man up . and one of them is sex .",neutral
8812,what ' s the other one ?,neutral
8813,"i don ' t know , i ' ve never had to use the other one .",neutral
8814,"i ' m just saying y ' know , if we ' re having sex , he ' s not gonna be talking .",neutral
8815,oh that ' s right .,non-neutral
8816,you ' re the talker .,neutral
8817,"anyway uh , great idea !",joy
8818,"umm , i gotta go to the store ; i told him that i would buy him some more tissues .",neutral
8819,"oh , we have some",neutral
8820,no you don ' t !,non-neutral
8821,"okay , yeah . triple a can pick us up .",neutral
8822,great !,joy
8823,"yeah , what town are we near ?",neutral
8824,"freemont . west - westmont , ah westburg ?",neutral
8825,then why are you answering ? do you at least know what route we ' re on ?,non-neutral
8826,"yeah , we are definitely on route 27 .",neutral
8827,"okay . we are at a rest stop on route 27 . okay . there is no route 27 . okay , either 93 or 76 ?",neutral
8828,"i don ' t know , i ' m sorry , i always slept in the back when we drove up here .",non-neutral
8829,okay .,neutral
8830,"hey , can you send somebody up and down 76 and check every rest stop , and , and also 93 ?",neutral
8831,okay !,neutral
8832,"yeah , no they don ' t do that .",neutral
8833,"ugh , okay , well somebody will come and save us .",non-neutral
8834,who ?,non-neutral
8835,i mean have you seen a car come by here in the last hour and a half ?,fear
8836,"i think we should call ross , maybe he can get a car and come pick us up .",neutral
8837,"no ! no , i am not getting in a car with ross , we will just have to live here !",anger
8838,but if .,fear
8839,"no you guys , i am not getting in a car with him , you ' ll have to think of something else .",anger
8840,"oh good , oh joey and chandler are back .",joy
8841,so the going for help went well ?,non-neutral
8842,"i ' m telling you man , i saw it .",neutral
8843,"yeah , well , you ' re wrong ! okay , you ' re wrong .",anger
8844,"i ' m not wrong ! i wish i was . i ' m sorry . bet that barium enema doesn ' t sound so bad now , huh ?",non-neutral
8845,i know .,neutral
8846,let ' s try a lookof far offwonderment .,neutral
8847,"okay , we ' ll - we ' ll gaze into our future and we ' ll think about our marriage and the days to come .",joy
8848,chandler !,surprise
8849,what is the matter with your face !,surprise
8850,"i mean this picture is supposed to say "" geller and bing to be married , "" not "" local woman saves drowning moron ! """,non-neutral
8851,hey !,non-neutral
8852,don ' t laugh at him !,anger
8853,he ' s,neutral
8854,aww !,joy
8855,that ' s it ! take it ! take it ! take it !,non-neutral
8856,we ' re gonna find love !,joy
8857,definitely !,joy
8858,"yeah , i ' m pretty confident about that .",neutral
