idx,sentence,emotion
5171,"and now , he ' s got a two year contract opposite susan luchhi , the first lady of daytime television , and me , me i ' m stuck here teaching a bunch of people , most of whom are too ugly to even be on tv .",non-neutral
5172,"i ' m sorry , i ' m sorry , i ' m sorry .",sadness
5173,thank you .,neutral
5174,rach ?,surprise
5175,i ' ll be out in a second .,neutral
5176,oh . it ' s just so unexpected ! ii uhboy i ' ll tell you it ' s just such an honor to be nominated for a,joy
5177,"honey , we have to go . our reservations are at 8 : 00 .",neutral
5178,in reservations at 8 : 00 by neil simon . thank - thank you neil . thank you for the words .,neutral
5179,"okay honey , you can finish this later we ' re gonna be late . we gotta go .",neutral
5180,"please , don ' t play the music . just uh one more .",non-neutral
5181,i can ' t believe you don ' t want to know .,surprise
5182,"i mean , i couldn ' t not know , i mean , if , if the doctor knows , and carol knows , and susan knows .",non-neutral
5183,and monica knows .,neutral
5184,"wha , heh , how could you know , i don ' t even know !",surprise
5185,"carol called me to thank me for the lasagna , i asked , she told me .",neutral
5186,so what ' s it gonna be ?,non-neutral
5187,"waitohheyhuh , oh great now he knows , and i don ' t know !",non-neutral
5188,"i ' m sorry , i ' m just excited about being an aunt !",joy
5189,or an uncle .,neutral
5190,hey phoebe !,joy
5191,hi pheebs !,joy
5192,pheebs !,joy
5193,fine !,anger
5194,"phoebe , what ' s the matter ?",neutral
5195,"nothing , i ' m sorry , i ' m just , i ' m out of sorts .",sadness
5196,"oh , right , that ' s me !",non-neutral
5197,"hey , chandler , that table place closes at 7 , come on .",neutral
5198,fine .,neutral
5199,"phoebe , what is it ?",neutral
5200,"all right , you know paolo ?",neutral
5201,"i ' m familiar with his work , yes .",neutral
5202,"well , he made a move on me .",non-neutral
5203,"whoa , store will be open tomorrow !",surprise
5204,"more coffee over here , please !",joy
5205,hey .,neutral
5206,"hey . what , what are you doing here ?",surprise
5207,"well , i - i thought a lot about what you said , and um , i realilized duh , all right maybe i was a little judgmental .",sadness
5208,"yeah , oh , but oh .",neutral
5209,"look now , phoebe remember , hey , their just fulfilling their christmas .",neutral
5210,destiny .,neutral
5211,sure .,neutral
5212,yes .,neutral
5213,all right .,neutral
5214,okay . yikes ! that one doesn ' t look very fulfilled .,surprise
5215,"oh , that ' s , that ' s ah , one of the old ones , he ' s just taking it to the back .",neutral
5216,"you keep the old ones in the back , that is so ageist .",non-neutral
5217,well we have to make room for the fresh ones .,neutral
5218,"so , what happens to the old guys ?",non-neutral
5219,"well , they go into the chipper .",neutral
5220,"why , do i have a feeling that ' s not as happy as it sounds ? no ! no !",fear
5221,hey ! hey !,surprise
5222,light still out ?,neutral
5223,yeah .,neutral
5224,oh . maybe they ' re - napping .,neutral
5225,"oh please , they ' re having sex .",non-neutral
5226,shut up !,anger
5227,"so , whaddya think george is like ?",neutral
5228,i think he ' s shy .,neutral
5229,yeah ?,surprise
5230,yeah . i think you have to draw him out . and then - when you do - he ' s a preppy animal .,neutral
5231,"hi ! hi , i ' m ross , you don ' t know me , but i ' m a big , big fan of yours . i mean ,",joy
5232,aren ' t you with that girl over there ?,neutral
5233,"well , yeah , kinda .",neutral
5234,"um , but that ' s okay , see we have an understanding , um , see we each have this list of five famous people , so i ' m allowed to sleep with you .",neutral
5235,"no , no , no , it ' s flattery .",non-neutral
5236,i ' m sorry .,non-neutral
5237,"oh no , no , no , wait , wait , isabella .",non-neutral
5238,"don ' t , don ' t just dismiss this so fast .",fear
5239,i mean this is a once in a lifetime opportunity .,neutral
5240,"yeah , for you . is that the list ?",neutral
5241,"um , yeah .",neutral
5242,may i see it ?,neutral
5243,"um , no .",fear
5244,come on !,non-neutral
5245,"but , okay .",neutral
5246,i ' m not on the list !,surprise
5247,"um , see , but that ' s not the final draft .",neutral
5248,it ' s laminated !,non-neutral
5249,"yeah , um , okay see , you were , you were on the list but my friend , chandler brought up the very good point that you are international , so i bumped you for wynona rider , local .",neutral
5250,y ' know it ' s ironic .,neutral
5251,what ?,neutral
5252,. because i have a list of five goofy coffee house guys and yesterday i bumped you for that guy over there .,neutral
5253,we ' re just gonna be friends .,neutral
5254,get out of here you lurker ! go on ! get !,non-neutral
5255,hey pheebs !,joy
5256,ohh ! you made up !,surprise
5257,"yeah , i couldn ' t be mad at him for too long .",neutral
5258,"yeah , she couldn ' t live without the chan love .",joy
5259,"ohh , get a room .",disgust
5260,we have one .,neutral
5261,i know . use it .,disgust
5262,"oh mon , listen i have to ask !",surprise
5263,"okay , joey tribbiani invited me back to his apartment , now does he do this with a lot of girls ?",neutral
5264,"yeah , a lot . a lot , a lot !",neutral
5265,"ohh ! and i ' m one of them ! wow ! oh , i just cannot believe this ! i mean , joey tribbiani !",non-neutral
5266,"well , y ' know it ' s none of my business , but aren ' t you married ?",neutral
5267,yeah . oh i just wish we could not be married for a little bit ! y ' know i just wish we could be like on a break !,non-neutral
5268,ross ! i think she is trying to make something happen with you to get back at me !,non-neutral
5269,so that ' s the only reason she could be here huh ?,neutral
5270,it couldn ' t have anything to do with the fact that - that maybe i ' m a good listener and i uh i put on a,neutral
5271,"ross , i am telling you that she is using you to get back at me !",non-neutral
5272,y ' know what ?,neutral
5273,"i think i can take care of myself , i ' ll talk to you later .",neutral
5274,good - bye .,neutral
5275,whoa !,surprise
5276,"uh , that was your sister actually .",neutral
5277,she - she thinks that you ' re just using me .,neutral
5278,so ?,neutral
5279,i ' m sorry .,sadness
5280,what are you doing here !,surprise
5281,"i - i , came to fill your ice cube trays .",neutral
5282,what !,surprise
5283,"umm , okay , okay , look .",neutral
5284,i took this picture from your fridge .,non-neutral
5285,"okay , because i know that this is my father .",non-neutral
5286,"yeah , this is frank buffay and you are standing right there next to him .",non-neutral
5287,"now , look i deserve to know where i came from .",anger
5288,all right ?,non-neutral
5289,so if you can help me find my father then you should !,anger
5290,"otherwise , you ' re just mean !",anger
5291,"so , just tell me the truth !",anger
5292,"all right , the man in the picture is chuck magioni .",non-neutral
5293,my father is chuck magioni ?,surprise
5294,"no , no , that ' s just chuck magioni , i - i sold him a house last year !",neutral
5295,"and i ' m very sorry , but i don ' t know where your father is , and that ' s the truth .",sadness
5296,oh .,sadness
5297,"but umm , you ' re right .",neutral
5298,i think that a person should know where they come from .,neutral
5299,"wh - which is why i ah , ahh , okay .",neutral
5300,i ' m your mother .,neutral
5301,heh ?,surprise
5302,"y ' know i wanted to tell you yesterday , but i just , i kinda felt all floopy , and .",sadness
5303,what ' s happening to your accent ?,surprise
5304,come again ?,surprise
5305,what ' s - what ' s this nonsense ?,non-neutral
5306,"all right , i ' m - i ' m not english .",sadness
5307,i ' m from long island .,neutral
5308,"i was really nervous and the accent just uh , just came out .",non-neutral
5309,i ' m sorry .,sadness
5310,"so , if we could just get back to the lecture .",non-neutral
5311,"umm , were there any questions ?",neutral
5312,about paleontology .,neutral
5313,"all right , look i was just trying to make a good first impression .",non-neutral
5314,"obviously , i screwed up .",non-neutral
5315,but what you guys think of me is really important because i ' m - i ' m hoping to get a permanent job here .,non-neutral
5316,so if you just give me another chance to make a good impression,non-neutral
5317,ross ! are you crazy ! i am,non-neutral
5318,"well , hello rachel !",non-neutral
5319,"where you going , joe ?",neutral
5320,for a walk .,neutral
5321,oh . you mind if i join you ?,non-neutral
5322,"actually , that will be long . you know , i really need to organize my thoughts .",neutral
5323,your thoughts ? plural ?,surprise
5324,"allright , fine , i only have one thought ! it ' s about the hot nanny , i gotta see her !",joy
5325,"i ' m afraid i can ' t let you do that , joe .",neutral
5326,now you ' re telling me i can ' t see her ?,non-neutral
5327,you guys are killing me !,non-neutral
5328,she ' s forbidden fruit !,non-neutral
5329,"it ' s like . like she ' s the princess and i ' m the stable boy . why are you doing this , huh ?",non-neutral
5330,did ross tell you not to let me go over there ?,neutral
5331,"yes , as a matter of fact he did , so i can ' t let you go .",neutral
5332,huh . interesting . now there are obstacles . hot nanny and me against the world . this is the kind of stuff great novels are made of .,non-neutral
5333,great novels ?,surprise
5334,fine . mediocre porn,neutral
5335,"okay , i think we can get the evaluation back before they see it , but we ' re gonna have to get into mr . zelner ' s office .",neutral
5336,"now , he doesn ' t get in until 10 , so he ' s no problem , but his assistant , betty , she comes in early to eat her breakfast at her desk .",neutral
5337,that ' s kinda sad .,non-neutral
5338,"yeah , well betty is kinda sad . which is why i believe i can lure her away with these chocolates . now , while i distract her ,",neutral
5339,got it !,joy
5340,let ' s roll !,joy
5341,"hello rachel , you uh , got a minute ?",neutral
5342,"yeah , sure mr . zelner , for you anythingminute . okay . fine . abort the plan , abort the plan .",neutral
5343,"uh actually , i ' d like to speak with both of you .",neutral
5344,"okay . uh , well can we , can we get you anything mr . zelner ? maybe some chocolates ?",neutral
5345,"cassie , are you finding everything okay in there ?",neutral
5346,yeah ! thank you so much for letting me stay here .,neutral
5347,oh ! no problem ! i,non-neutral
5348,what ?,surprise
5349,you are iron .,neutral
5350,you are steel !,joy
5351,"let me ask you something , how come when i call your computer support line , i have to wait an hour and a half ?",non-neutral
5352,"i told you , we ' re adding new operators all the time . could we concentrate on my training ?",neutral
5353,"i mean why , of all people would you want to go out with chip !",surprise
5354,"look , you and i went to different high schools .",neutral
5355,"okay , that doesn ' t help me , because we went to the same high school .",neutral
5356,"you went to one where you were popular , and you got to ride off chip ' s motorcycle , and wear his letterman jacket .",neutral
5357,i went to one where i wore a band uniform they had to have specially made .,non-neutral
5358,they had to have that specially made !,surprise
5359,it was a project for one of the home ec classes .,neutral
5360,"oh my god , they told us that was for the mascot !",surprise
5361,"back then , i thought that i would never , ever get the chance to go out with a chip matthews , and now he ' s - he ' s called me up and asked me out .",surprise
5362,and the fat girl inside of me really wants to go .,joy
5363,i - i owe her this .,neutral
5364,i never let her eat .,neutral
5365,"oh , you go out with him .",neutral
5366,"oh , really !",surprise
5367,"yeah . just , if it ' s possible , could you leave him somewhere and go have sex with another guy ?",neutral
5368,i ' ll try .,neutral
